Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_012.jpg;0;0;0;-0.1500822;103.2776;95.69495;0.5073935;87.11318;354.5284
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_079.jpg;0;0;0;-0.07027288;103.2771;95.69492;0.6144129;87.12376;354.4921
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_145.jpg;0;0;0;0.04549806;103.2761;95.69493;0.5600154;87.1194;354.7183
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_213.jpg;0;0;0;0.1179792;103.2772;95.69492;0.2772882;87.09248;355.2076
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_279.jpg;0;0;0;0.1675277;103.2792;95.69493;359.8846;87.06029;355.6026
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_346.jpg;0;0;0;0.214858;103.2825;95.69503;359.1342;87.01067;356.1662
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_413.jpg;0;0;0;0.2650436;103.2843;95.69524;358.4628;86.97639;356.676
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_479.jpg;0;0;0;0.2888285;103.2853;95.69547;357.8086;86.93524;357.3015
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_544.jpg;0;0;0;0.267696;103.2862;95.69559;357.1146;86.94109;357.9247
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_613.jpg;0;0;0;0.2896559;103.2868;95.69592;356.1896;86.93375;358.7614
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_679.jpg;0;0;0;0.2569767;103.2868;95.69616;355.5759;86.94038;359.3336
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_744.jpg;0;0;0;0.2010077;103.2876;95.69627;355.0811;86.94755;359.7819
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_813.jpg;0;0;0;0.1509808;103.288;95.69636;354.6469;86.93021;0.1737673
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_878.jpg;0;0;0;0.06374414;103.2886;95.69633;354.5915;86.88873;0.2574737
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_31_945.jpg;0;0;0;-0.035026;103.2883;95.69635;354.7024;86.93787;0.2616594
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_012.jpg;0;0;0;-0.08538305;103.288;95.69627;355.0486;86.97898;0.05215727
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_079.jpg;0;0;0;-0.1199429;103.2882;95.6961;355.3424;86.94467;359.705
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_144.jpg;0;0;0;-0.1667444;103.2879;95.69601;355.6952;86.97059;359.2789
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_212.jpg;0;0;0;-0.1966104;103.2876;95.69584;356.3369;86.99153;358.6737
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_278.jpg;0;0;0;-0.2083603;103.2878;95.69558;356.8521;86.95945;358.1961
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_345.jpg;0;0;0;-0.2055984;103.2874;95.69539;357.3546;87.01669;357.7408
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_412.jpg;0;0;0;-0.2057206;103.2872;95.69512;358.0114;87.04214;357.1464
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_479.jpg;0;0;0;-0.195018;103.2874;95.69489;358.4846;87.02221;356.7202
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_544.jpg;0;0;0;-0.1638642;103.287;95.69473;358.8899;87.07405;356.3489
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_612.jpg;0;0;0;-0.1267245;103.2869;95.69454;359.2617;87.09441;356.0158
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_678.jpg;0;0;0;-0.07206771;103.2871;95.69447;359.407;87.07513;355.8853
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_745.jpg;0;0;0;-0.0133541;103.2869;95.69444;359.4347;87.10548;355.8599
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_812.jpg;0;0;0.1003641;0.0246982;103.2869;95.69447;359.3072;87.09631;355.9762
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_878.jpg;0;0;0.2979842;0.0744657;103.2873;95.69457;359.0973;87.04961;356.169
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_32_947.jpg;0;0;0.4994673;0.1245775;103.2875;95.69476;358.6724;87.0219;356.5563
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_013.jpg;0;0;0.6999121;0.1440075;103.2873;95.69498;358.2778;87.04015;356.9122
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_078.jpg;0;0;0.8984795;0.1632707;103.2878;95.69509;357.8699;86.97388;357.2873
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_145.jpg;0;0;1;0.1726262;103.2877;95.69527;357.4327;86.99366;357.6837
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_212.jpg;2.934993;0;1;0.1723256;103.2879;95.69547;356.8433;86.96836;358.222
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_280.jpg;5.972746;0;1;0.1786531;103.2884;95.69558;356.4035;86.91153;358.6226
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_346.jpg;2.987276;0;0;0.1619281;103.2887;95.69567;355.9714;87.0751;358.9862
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_412.jpg;0;0;0;0.1270408;103.2888;95.69579;355.5947;87.08826;359.3752
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_478.jpg;0;0;0;0.06986382;103.2891;95.69579;355.4063;87.06583;359.5132
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_545.jpg;0;0;0;0.02838214;103.289;95.69582;355.3282;87.08994;359.5837
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_612.jpg;0;0;0;-0.01333852;103.2891;95.6958;355.3857;87.08967;359.5342
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_679.jpg;0;0;0;-0.05025603;103.2893;95.69571;355.5411;87.06106;359.3924
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_746.jpg;0;0;0;-0.0964498;103.2893;95.69559;355.8737;87.06195;359.0926
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_812.jpg;0;-0.09976785;0;-0.1269897;103.29;95.69559;356.2078;87.04933;358.767
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_879.jpg;0;-0.2975859;0;-0.132861;103.2904;95.69675;356.6736;86.8577;358.4442
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_33_946.jpg;0;-0.4979531;0;-0.1774743;103.2907;95.69411;357.2506;86.55372;358.0631
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_014.jpg;0;-0.6961399;0;-0.1797407;103.2932;95.6888;357.611;86.33987;357.7299
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_078.jpg;0;-0.4936131;0;-0.2265597;103.294;95.68194;357.9729;86.13802;357.5003
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_145.jpg;0;-0.293316;0;-0.2551822;103.2936;95.67262;358.3194;86.0712;357.3784
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_212.jpg;0;-0.09586548;0;-0.2950249;103.2936;95.65575;358.7441;85.82753;357.3097
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_278.jpg;0;0;0;-0.3548559;103.2931;95.63726;358.9152;85.68802;357.3897
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_345.jpg;0;0;0;-0.3907283;103.2923;95.61575;358.9984;85.60223;357.6486
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_413.jpg;0;0;0;-0.4190935;103.2897;95.58236;358.9485;85.51978;358.2336
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_479.jpg;0;0;0;-0.4630775;103.2893;95.55292;358.7712;85.3903;358.7654
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_544.jpg;0;0;0;-0.5096558;103.288;95.52203;358.6236;85.26131;359.3572
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_612.jpg;0;0;0;-0.5342794;103.2873;95.48311;358.7092;84.93077;0.06654382
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_680.jpg;0;0;0;-0.5570682;103.2883;95.45655;359.0205;84.72076;0.3888807
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_744.jpg;0;0;0;-0.5385744;103.2889;95.42909;359.2827;84.50256;0.5080935
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_813.jpg;0;0;0;-0.5306742;103.2885;95.39185;359.5807;84.21584;0.4339286
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_879.jpg;0;0;0;-0.527945;103.2878;95.36377;359.7876;84.00911;0.2075816
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_34_943.jpg;0;0;0;-0.5259517;103.2854;95.33575;359.9718;83.9229;359.9728
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_012.jpg;0;0;0;-0.5220851;103.2818;95.29797;0.1737107;83.81657;359.6855
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_079.jpg;0;0;0;-0.5177966;103.2789;95.26845;0.2403314;83.725;359.4987
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_145.jpg;0;0;0;-0.5187129;103.2755;95.23741;0.2319453;83.67513;359.3766
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_211.jpg;0;0;0;-0.52789;103.2711;95.19464;0.1941001;83.61502;359.2657
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_279.jpg;0;0;0;-0.5370316;103.2673;95.16135;0.1288832;83.57605;359.2493
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_344.jpg;0;0;0;-0.5441186;103.2635;95.12776;0.06322392;83.55677;359.2623
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_411.jpg;0;0;0;-0.5422825;103.2583;95.08342;359.9896;83.55649;359.3034
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_479.jpg;0;0;0;-0.5405878;103.2545;95.05058;359.9519;83.55766;359.352
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_544.jpg;0;0;0;-0.5384923;103.2508;95.01802;359.9245;83.55752;359.4086
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_612.jpg;0;0;0;-0.5368393;103.246;94.975;359.9019;83.55727;359.4945
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_679.jpg;0;0;0;-0.5351823;103.2424;94.94302;359.8949;83.55715;359.5644
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_744.jpg;0;0;0;-0.5329522;103.2388;94.91129;359.8954;83.55708;359.6368
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_811.jpg;0;0;0;-0.531257;103.2341;94.86929;359.9065;83.55704;359.7346
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_878.jpg;0;0;0;-0.5295392;103.2306;94.83803;359.9211;83.55703;359.8068
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_35_945.jpg;0;0;0.2025782;-0.5210927;103.2277;94.8122;0.05828771;83.54819;359.8765
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_012.jpg;0;0;0.4029278;-0.2085786;103.2273;94.80822;0.8493466;83.54259;359.9941
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_079.jpg;0;0;0.6014297;-0.1720787;103.2274;94.80804;1.358642;83.54362;0.07824503
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_145.jpg;0;0;0;-0.07745033;103.2274;94.80785;1.611659;83.55477;0.03529506
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_212.jpg;0;0;0;0.02227613;103.2272;94.80772;1.48973;83.53104;-0.0001165995
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_277.jpg;0;0;0;0.1103334;103.2272;94.80771;1.123056;83.52109;0.03697292
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_345.jpg;0;0;0;0.1137004;103.2272;94.80782;0.7427783;83.52075;0.0893999
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_412.jpg;0;0;0;0.1098146;103.2273;94.80799;0.2571441;83.52136;0.1492086
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_478.jpg;0;0;0;0.1039962;103.2273;94.80812;359.9171;83.52238;0.1860966
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_545.jpg;0;0;0;0.0937911;103.2273;94.80823;359.6035;83.52369;0.2160288
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_612.jpg;0;0;0;0.07991101;103.2274;94.80838;359.2612;83.5265;0.212799
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_679.jpg;0;0;0;0.06390132;103.2274;94.80847;359.0636;83.52729;0.1822633
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_746.jpg;0;0;0;0.04622516;103.2274;94.80856;358.8873;83.52752;0.09938813
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_813.jpg;0;0;0;0.03571496;103.2275;94.80858;358.8387;83.52615;359.9923
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_877.jpg;0;0.09962453;0;0.03284015;103.227;94.80936;358.8721;83.6144;359.9291
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_36_945.jpg;0;0.2995836;0;0.0210151;103.2271;94.81289;359.0095;83.62309;359.8933
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_012.jpg;0;0.4997714;0;0.04232429;103.2278;94.81948;359.2477;83.4987;359.8434
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_079.jpg;0;0.6980096;0;0.05791353;103.2287;94.82764;359.4983;83.44127;359.8141
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_145.jpg;-3.031353;0.9000998;0;0.103314;103.2301;94.83892;359.8097;83.34148;359.7876
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_211.jpg;-5.974813;1;0;0.1430084;103.2335;94.8599;0.3247732;83.20416;359.7475
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_278.jpg;-8.979861;1;0;0.1968446;103.2367;94.87975;0.7467319;82.92767;359.7425
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_346.jpg;-11.99505;1;0;0.2621366;103.2419;94.90823;1.19782;82.45423;359.8312
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_412.jpg;-9.000112;0.8003374;0;0.3003455;103.2448;94.92764;1.277137;82.19602;0.0543856
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_479.jpg;-5.995112;0.6000041;0;0.3641887;103.2501;94.94656;1.155378;81.75431;0.1364583
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_543.jpg;-2.991164;0.3997409;0;0.4077714;103.2545;94.96738;0.982119;81.70882;0.1426608
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_612.jpg;-0.009813085;0.2009841;0;0.414443;103.2589;94.99606;0.7538992;81.78775;0.1720074
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_679.jpg;-3.036522;0;0;0.4277887;103.2626;95.01845;0.598921;81.76081;0.1835567
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_745.jpg;-6.021894;0;0;0.4196799;103.2667;95.0404;0.4350442;81.62241;0.18131
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_813.jpg;-9.019032;0;0;0.4178351;103.2729;95.0694;0.2193147;81.31361;0.1547788
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_878.jpg;-12.03251;0;0;0.4156286;103.2782;95.09101;0.06466987;80.99179;0.1179435
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_37_946.jpg;-15;0;0;0.4121065;103.2861;95.11967;359.8742;80.46011;0.05051375
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_011.jpg;-12.04661;0;0;0.4097424;103.292;95.14137;359.7509;80.09598;0.004513343
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_078.jpg;-9.039694;0.2004612;0;0.4086258;103.2976;95.16359;359.6516;79.78321;359.9711
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_144.jpg;-6.052747;0.3995911;0;0.424102;103.3033;95.18807;359.6162;79.43849;359.9451
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_212.jpg;-3.031633;0.1981835;0;0.4390732;103.3112;95.22266;359.625;79.21764;359.9155
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_277.jpg;0;0;0;0.4293643;103.3167;95.24751;359.6069;79.01986;359.8951
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_344.jpg;0;0;0;0.4206878;103.3219;95.27175;359.5811;78.95117;359.8818
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_410.jpg;0;0;0;0.4217588;103.3289;95.30476;359.5806;78.8419;359.8729
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_478.jpg;0;0;0;0.4228514;103.3343;95.33002;359.6057;78.76094;359.8753
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_544.jpg;0;0;0;0.4243916;103.3398;95.35558;359.6457;78.67935;359.8806
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_611.jpg;0;0;0;0.4256639;103.3473;95.39011;359.7181;78.57082;359.8936
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_678.jpg;0;0;0;0.4269953;103.3529;95.41624;359.782;78.51127;359.9098
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_744.jpg;0;0;0;0.4258401;103.3582;95.44231;359.8429;78.5097;359.9328
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_813.jpg;0;0;0;0.4244038;103.3652;95.4768;359.9155;78.50972;359.9622
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_878.jpg;0;0;0;0.422992;103.3704;95.50244;359.9624;78.50975;359.983
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_38_945.jpg;0;0;0;0.4211423;103.3756;95.52788;0.001925232;78.50977;0.002269762
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_012.jpg;0;0;0;0.4197754;103.3825;95.56145;0.04280093;78.50979;0.02517315
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_078.jpg;-1.480386;0;0;0.4184222;103.3877;95.58636;0.06440964;78.48109;0.03594576
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_143.jpg;-4.476507;0;0;0.4164971;103.3934;95.61093;0.07803931;78.37469;0.03443307
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_211.jpg;-7.472988;0;0;0.4147291;103.4025;95.64262;0.07536659;77.99963;-0.005614872
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_278.jpg;-7.486379;0;0;0.4130315;103.4096;95.6666;0.08640233;77.67146;359.9734
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_344.jpg;-4.521504;0;0;0.4122117;103.416;95.6906;0.09165158;77.48581;359.9693
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_411.jpg;-1.46867;0;0;0.4111204;103.4237;95.72252;0.08981527;77.38138;359.981
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_478.jpg;0;0;0;0.4097882;103.4291;95.74635;0.08218557;77.37725;-0.002276716
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_544.jpg;0;0;0;0.4080219;103.4344;95.77003;0.07009196;77.3772;0.01315236
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_610.jpg;0;0;0;0.4066933;103.4414;95.80139;0.04858015;77.3772;0.03114594
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_678.jpg;0;0;0;0.4053591;103.4467;95.82478;0.02956503;77.37722;0.04254356
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_745.jpg;0;0;0;0.403571;103.4519;95.84806;0.009038171;77.37724;0.05206092
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_812.jpg;0;0;0;0.4022232;103.4588;95.87895;359.9807;77.37727;0.06178609
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_878.jpg;0;0;0;0.4008699;103.464;95.90202;359.9597;77.3773;0.06688406
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_39_943.jpg;0;0;0;0.3990586;103.4693;95.92487;359.9371;77.41293;0.06506972
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_012.jpg;0;0;0.199853;0.2998396;103.4727;95.93719;359.5395;77.62045;0.01828663
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_078.jpg;0;0;0.3986699;0.1352467;103.4727;95.93736;359.1201;77.62279;359.9434
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_144.jpg;0;0;0.5999954;0.1067671;103.4727;95.93752;358.7809;77.62221;359.8474
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_212.jpg;0;0;0;0.04509612;103.4727;95.93762;358.6297;77.6392;359.8458
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_277.jpg;0;0;0;-0.05097275;103.4727;95.93768;358.7986;77.64024;359.8997
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_341.jpg;0;0;0;-0.09272093;103.4727;95.93755;359.106;77.63903;359.903
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_408.jpg;0;0;0;-0.09116173;103.4727;95.93735;359.5101;77.64301;359.9019
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_475.jpg;0;0;0;-0.08761866;103.4727;95.93721;359.7982;77.64653;359.8973
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_541.jpg;0;0;0;-0.08062961;103.4727;95.93707;0.06807543;77.65008;359.8902
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_608.jpg;0;0;0;-0.07401352;103.4727;95.93694;0.3931367;77.65466;359.8777
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_677.jpg;0;0;0;-0.06646834;103.4727;95.93682;0.6008726;77.65916;359.8723
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_743.jpg;0;0;0;-0.04794229;103.4728;95.93674;0.7604389;77.66364;359.8871
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_808.jpg;0;0;0;-0.03704429;103.4728;95.93665;0.9144553;77.66729;359.9193
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_875.jpg;0;0;0;-0.02789336;103.4728;95.93661;0.9922866;77.56377;359.9463
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_40_944.jpg;0;0;0;-0.01605298;103.4729;95.93658;1.039406;77.5645;359.971
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_011.jpg;0;0;0;0;103.4729;95.93656;1.061129;77.56467;-0.002387133
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_075.jpg;0;0;0;0;103.4729;95.93656;1.049324;77.56458;0.007906049
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_144.jpg;0;0;0;0;103.4729;95.93657;1.017447;77.56437;0.008740085
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_209.jpg;0;0;0;0.01443878;103.4729;95.93659;0.949679;77.5641;-0.001430367
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_273.jpg;0;0;0;0.01897634;103.4729;95.93661;0.8827306;77.56393;359.9834
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_340.jpg;0;0;0;0.02402292;103.4729;95.93664;0.8043749;77.56191;359.9623
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_407.jpg;0;0;0;0.02707844;103.4729;95.93668;0.6860756;77.56036;359.9266
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_473.jpg;0;0;0;0.02938259;103.4729;95.93671;0.5900022;77.55919;359.8953
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_544.jpg;0;0;0;0.03132513;103.4729;95.93675;0.4901469;77.55804;359.8611
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_611.jpg;0;0;0;0.03196391;103.4729;95.93681;0.3548556;77.55656;359.813
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_678.jpg;0;0;0;0.03194216;103.4729;95.93684;0.2543789;77.5555;359.7761
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_743.jpg;0;0;0;0.03097067;103.4729;95.93687;0.1567872;77.5545;359.7394
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_811.jpg;0;0;0;0.02960962;103.4729;95.93692;0.03393891;77.55328;359.6922
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_877.jpg;0;0;0;0.02777895;103.4729;95.93695;359.9491;77.55246;359.659
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_41_940.jpg;0;0;0;0.02472586;103.4729;95.93698;359.8717;77.55173;359.6283
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_42_011.jpg;0;0;0;0.02207423;103.4729;95.93701;359.7858;77.55189;359.5975
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_42_078.jpg;0;0;0;0.01535519;103.4729;95.93701;359.7397;77.55248;359.5883
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_04_42_144.jpg;0;0;0;0;103.4729;95.93702;359.7063;77.55284;359.5865
